,Unnamed: 0,year_built,stories,num_bedrooms,full_bathrooms,half_bathrooms,livable_sqft,total_sqft,garage_type,garage_sqft,carport_sqft,has_fireplace,has_pool,has_central_heating,has_central_cooling,house_number,street_name,unit_number,city,zip_code,sale_price,Year_levels
2604,13269,1991,1,3,1,1,1425,1515,attached,452,0,True,False,True,True,960,Moore Plaza,,Port Jonathanborough,10250,333904.0,1985-2001
2605,13270,1991,1,3,1,1,1464,1589,attached,424,0,True,False,True,True,1273,Moore Plaza,,Port Jonathanborough,10250,333902.0,1985-2001
2606,13271,1991,1,3,1,1,1468,1582,attached,425,0,True,False,True,True,60069,Ashley Greens,,Port Jonathanborough,10250,346504.0,1985-2001
2607,13272,1990,1,3,1,1,1426,1421,attached,452,0,True,False,True,True,966,Eric Court,,Port Jonathanborough,10250,359096.0,1985-2001
2608,13273,1991,2,3,2,1,1868,1873,attached,452,0,True,False,True,True,65920,John Wells,,Port Jonathanborough,10250,327602.0,1985-2001
2609,13274,1988,1,3,2,0,1333,1383,attached,480,0,True,False,True,True,8739,Nicole Hollow,,Port Jonathanborough,10250,327598.0,1985-2001
2610,13275,1988,2,4,2,1,1772,1779,attached,485,0,True,False,True,True,38,Moreno Run,,Port Jonathanborough,10250,369812.0,1985-2001
2611,13276,1991,1,3,1,1,1217,1222,attached,440,0,True,False,True,True,9606,Collins Neck,,Port Jonathanborough,10250,277203.0,1985-2001
2612,13277,1991,1,3,1,1,1406,1413,attached,415,0,True,False,True,True,2927,Collins Neck,,Port Jonathanborough,10250,312480.0,1985-2001
2613,13278,1990,1,3,1,1,1300,1309,attached,413,0,True,False,True,True,7607,Flores Trafficway,,Port Jonathanborough,10250,321300.0,1985-2001
2614,13279,1988,1,2,1,1,1090,1488,attached,423,0,True,False,True,True,82,Freeman Mountains,,Port Jonathanborough,10250,286649.0,1985-2001
2615,13280,2004,1,3,2,0,2261,2309,attached,619,0,False,False,True,True,782,Jessica Creek,,Port Jonathanborough,10250,406978.0,2002-2018
2616,13281,2004,2,4,2,1,2463,2462,attached,444,0,False,False,True,True,829,Jessica Creek,,Port Jonathanborough,10250,390599.0,2002-2018
2617,13282,2002,2,5,3,0,3292,3378,attached,588,0,True,True,True,True,83932,Heather Rapids,,Port Jonathanborough,10250,522896.0,2002-2018
2618,13283,2000,1,4,2,0,1720,1806,attached,648,0,True,False,True,True,4242,Lauren Inlet,,Port Jonathanborough,10250,374847.0,1985-2001
2619,13284,2002,1,4,2,0,1724,1809,attached,645,0,True,False,True,True,8747,Cantrell Locks,,Port Jonathanborough,10250,346501.0,2002-2018
2620,13285,2001,1,3,2,0,2113,2120,attached,732,0,True,False,True,True,51725,David Viaduct,,Port Jonathanborough,10250,376741.0,1985-2001
2621,13289,1995,1,4,2,0,1677,1768,attached,607,0,True,False,True,True,3523,Cheyenne Fort,,Port Jonathanborough,10250,362883.0,1985-2001
2622,13291,1993,1,2,2,0,1273,1325,attached,430,0,True,False,True,True,9592,Ramirez Plains,,Port Jonathanborough,10250,283499.0,1985-2001
2623,13292,1993,1,2,2,1,1529,1572,attached,430,0,True,True,True,True,5172,Kimberly Prairie,,Port Jonathanborough,10250,384304.0,1985-2001
2624,13293,1991,1,2,1,1,1708,1788,attached,487,0,True,False,True,True,70253,Acosta Ferry,,Port Jonathanborough,10250,356577.0,1985-2001
2625,13295,1992,2,4,3,0,1865,1928,attached,443,0,True,False,True,True,89992,Ramirez Expressway,,Port Jonathanborough,10250,327601.0,1985-2001
2626,13330,2006,1,3,2,1,2396,2476,attached,416,0,True,False,True,True,336,Martinez Causeway,,Port Jonathanborough,10250,410127.0,2002-2018
2627,13331,2006,2,4,2,1,3360,3359,attached,695,0,True,True,True,True,28346,Christopher Viaduct,,Port Jonathanborough,10250,459904.0,2002-2018
2628,13334,2003,1,4,2,0,1788,1899,attached,448,0,False,False,True,True,24520,Desiree Pike,,Port Jonathanborough,10250,370444.0,2002-2018
2629,13363,2015,1,4,2,1,2685,2991,attached,693,0,True,False,True,True,528,Allen View,,Port Jonathanborough,10250,526054.0,2002-2018
2630,13365,2014,2,5,3,0,2831,2857,attached,696,0,False,False,True,True,40662,Amy Inlet,,Port Jonathanborough,10250,480694.0,2002-2018
2631,13366,2016,2,5,3,0,3029,3324,attached,720,0,True,False,True,True,3259,Amy Inlet,,Port Jonathanborough,10250,482581.0,2002-2018
2632,13367,2014,2,5,3,0,2820,2852,attached,699,0,True,False,True,True,514,Amy Inlet,,Port Jonathanborough,10250,468092.0,2002-2018
2633,13368,2014,1,4,2,0,2033,2103,attached,667,0,True,False,True,True,113,Amy Inlet,,Port Jonathanborough,10250,451078.0,2002-2018
2634,13369,2015,1,4,2,0,2027,2103,attached,664,0,True,False,True,True,52946,Amy Inlet,,Port Jonathanborough,10250,444780.0,2002-2018
2635,13370,2016,1,4,2,1,2688,2998,attached,699,0,True,False,True,True,91324,Allen View,,Port Jonathanborough,10250,498331.0,2002-2018
2636,13371,2015,1,4,2,0,2025,2107,attached,669,0,True,False,True,True,125,Allen View,,Port Jonathanborough,10250,452336.0,2002-2018
2637,13372,2015,2,5,3,0,3387,3488,attached,693,0,True,False,True,True,226,Allen View,,Port Jonathanborough,10250,516602.0,2002-2018
2638,13409,2007,2,3,3,0,2330,2362,attached,635,0,True,False,True,True,639,Michael Point,,East Lucas,11911,352169.0,2002-2018
2639,13481,2009,2,3,2,1,2261,2377,attached,436,0,True,False,True,True,65,Alexander Harbors,,Wendybury,10250,403201.0,2002-2018
2640,13503,1982,1,2,2,0,1348,1344,detached,570,0,False,False,True,True,35579,Jeremy Radial,,Wendybury,10250,292318.0,1968-1984
2641,13504,1982,1,2,2,0,1342,1344,detached,570,0,False,False,True,True,35579,Jeremy Radial,,Wendybury,10250,163798.0,1968-1984
2642,14313,2004,2,4,3,1,2543,2579,attached,444,0,True,False,True,True,30329,Henry Roads,,Port Jonathanborough,10250,405720.0,2002-2018
2643,14494,2005,2,3,2,1,1701,1730,attached,432,0,True,False,True,True,3259,Whitney Knoll,,Port Jonathanborough,10250,359103.0,2002-2018
2644,14961,2005,2,4,2,1,3112,3188,attached,560,0,True,False,True,True,79378,Snyder Court,,Port Andrealand,11295,590939.0,2002-2018
2645,14962,2006,1,3,3,1,3282,3414,attached,644,0,True,False,True,True,8593,Maria Overpass,,Port Andrealand,11295,616770.0,2002-2018
2646,14963,1997,2,4,2,1,2065,2102,attached,612,0,True,False,True,True,379,Lynch Drives,,Port Andrealand,11295,491396.0,1985-2001
2647,14966,1988,1,3,2,0,1831,1903,attached,516,0,True,False,True,True,453,Mendoza Garden,,North Erinville,11510,396902.0,1985-2001
2648,14968,2001,1,4,3,0,2026,2111,detached,565,0,True,True,True,True,1720,Smith Field,,North Erinville,11510,472498.0,1985-2001
2649,14983,2012,2,6,3,1,3005,3145,attached,449,0,False,False,True,True,822,Mayo Dam,,Port Andrealand,11295,806403.0,2002-2018
2650,14989,2010,2,5,2,1,3909,4137,attached,599,0,True,False,True,True,58760,Edwards Prairie,,Port Andrealand,11295,955083.0,2002-2018
2651,14990,2015,2,4,3,0,2996,3056,attached,525,0,False,False,True,True,4581,Alicia Union,,Port Andrealand,11295,654571.0,2002-2018
2652,14991,2014,2,6,4,0,3283,3458,attached,677,0,True,False,True,True,349,Alicia Union,,Port Andrealand,11295,730167.0,2002-2018
2653,14992,2015,2,5,3,0,3036,3203,attached,666,0,True,False,True,True,478,Alicia Union,,Port Andrealand,11295,693002.0,2002-2018
2654,14993,2005,2,6,4,1,4611,4634,attached,927,0,True,True,True,True,25801,Kathleen Glens,,Port Andrealand,11295,944997.0,2002-2018
2655,14994,1981,2,1,1,1,957,981,attached,501,0,False,False,True,True,44974,Shawna Extensions,,Port Andrealand,11295,1890000.0,1968-1984
2656,14995,1979,2,4,2,1,3121,3118,attached,501,0,True,True,True,True,44974,Shawna Extensions,,Port Andrealand,11295,1889997.0,1968-1984
2657,14996,2004,2,4,3,1,4045,4047,attached,855,0,True,False,True,True,42498,Joseph Avenue,,Port Andrealand,11295,811444.0,2002-2018
2658,14997,2007,2,4,2,1,3316,3310,attached,630,0,True,True,True,True,89555,Johnson Inlet,,Port Andrealand,11295,817737.0,2002-2018
2659,14998,2005,2,4,3,0,4172,4178,attached,633,0,True,False,True,True,893,Young Dale,,Port Andrealand,11295,894600.0,2002-2018
2660,14999,2007,2,4,2,1,3315,3305,attached,634,0,True,False,True,True,135,Johnson Inlet,,Port Andrealand,11295,768599.0,2002-2018
2661,15000,2005,1,3,2,1,2768,2797,attached,572,0,True,False,True,True,728,Rowe Squares,,Port Andrealand,11295,623699.0,2002-2018
2662,15001,2007,2,4,2,1,3106,3146,attached,599,0,True,False,True,True,851,Robert Parks,,Port Andrealand,11295,538021.0,2002-2018
2663,15002,2007,2,5,4,0,3839,3837,attached,685,0,True,False,True,True,54895,Dean Mountain,,Port Andrealand,11295,705597.0,2002-2018
2664,15003,2006,2,5,3,1,3299,3342,attached,597,0,True,False,True,True,6192,David Ways,,Port Andrealand,11295,528574.0,2002-2018
2665,15004,2003,1,3,2,1,2463,2540,attached,427,0,False,False,True,True,453,Kirsten Light,,Port Andrealand,11295,554396.0,2002-2018
2666,15005,2005,1,3,2,0,2054,2125,attached,420,0,True,True,True,True,95968,Klein Terrace,,Port Andrealand,11295,522898.0,2002-2018
2667,15006,2003,2,4,3,1,2731,2763,attached,590,0,True,False,True,True,92798,Robles Lakes,,Port Andrealand,11295,531721.0,2002-2018
2668,15007,2003,2,5,2,1,3107,3109,attached,604,0,True,False,True,True,165,Robles Lakes,,Port Andrealand,11295,563217.0,2002-2018
2669,15008,2005,2,6,4,0,3232,3299,attached,567,0,True,False,True,True,622,Klein Terrace,,Port Andrealand,11295,611103.0,2002-2018
2670,15009,2003,2,5,4,0,3750,3872,attached,619,0,True,True,True,True,512,Joseph Villages,,Port Andrealand,11295,774898.0,2002-2018
2671,15010,2005,1,4,2,1,2420,2460,attached,410,0,True,False,True,True,238,Jones Mall,,Port Andrealand,11295,551882.0,2002-2018
2672,15011,2003,2,4,2,1,3081,3316,attached,654,0,True,False,True,True,8334,Lewis Vista,,Port Andrealand,11295,522904.0,2002-2018
2673,15012,1999,2,4,2,1,3736,3862,attached,702,0,True,True,True,True,512,Justin Spring,,Port Andrealand,11295,667804.0,1985-2001
2674,15013,2000,2,3,2,1,3374,3508,attached,709,0,True,True,True,True,14,Jonathan Plains,,Port Andrealand,11295,611096.0,1985-2001
2675,15014,2000,2,4,2,1,3517,3689,attached,662,0,True,False,True,True,423,Jonathan Plains,,Port Andrealand,11295,636296.0,1985-2001
2676,15015,2004,3,4,3,0,3718,3717,attached,434,0,True,False,True,True,7530,Lester Highway,,Port Andrealand,11295,601024.0,2002-2018
2677,15016,2004,3,4,3,0,3717,3711,attached,429,0,True,False,True,True,7530,Lester Highway,,Port Andrealand,11295,529827.0,2002-2018
2678,15017,2004,2,2,2,0,1530,1529,attached,429,0,True,False,True,True,184,Gordon Route,354.0,Port Andrealand,11295,374217.0,2002-2018
2679,15018,1995,2,4,2,1,1846,1845,attached,570,0,True,False,True,True,7777,Howard Springs,,Port Andrealand,11295,428403.0,1985-2001
2680,15019,1996,1,3,2,0,1410,1506,attached,484,0,False,False,True,True,6023,Peters Curve,,Port Andrealand,11295,409502.0,1985-2001
2681,15022,2001,2,6,4,0,3948,4124,attached,816,0,True,True,True,True,15,Valerie Circle,,Port Andrealand,11295,774902.0,1985-2001
2682,15023,2005,2,4,3,0,2712,2749,attached,678,0,True,False,True,True,2298,Johnson Flat,,Port Andrealand,11295,504000.0,2002-2018
2683,15024,2005,2,4,2,1,2632,2817,attached,430,0,True,False,True,True,897,Macdonald Keys,,Port Andrealand,11295,579598.0,2002-2018
2684,15025,2003,2,5,2,1,3337,3383,attached,639,0,True,False,True,True,5857,Macdonald Keys,,Port Andrealand,11295,686704.0,2002-2018
2685,15026,2005,2,5,3,1,3981,4083,attached,629,0,True,False,True,True,78308,Regina Springs,,Port Andrealand,11295,730800.0,2002-2018
2686,15029,2003,1,3,3,1,2176,2292,attached,434,0,True,False,True,True,7989,Cruz Road,,North Erinville,11510,415803.0,2002-2018
2687,15030,2003,2,3,2,1,2583,2662,attached,469,0,True,False,True,True,56192,Larry Tunnel,,North Erinville,11510,435964.0,2002-2018
2688,15031,2005,2,4,3,0,3111,3196,attached,554,0,True,False,True,True,732,Davis Mall,,North Erinville,11510,478797.0,2002-2018
2689,15032,2005,2,4,3,0,2918,2921,attached,452,0,False,False,True,True,35230,Edward Manor,,North Erinville,11510,453601.0,2002-2018
2690,15033,2005,3,4,2,1,2744,2773,attached,462,0,True,False,True,True,52210,Sanchez Via,,North Erinville,11510,453603.0,2002-2018
2691,15034,2005,3,4,2,1,2751,2774,attached,455,0,True,True,True,True,4407,Sanchez Via,,North Erinville,11510,459901.0,2002-2018
2692,15036,2004,2,4,2,1,2584,2668,attached,471,0,True,False,True,True,95062,Miguel Heights,,North Erinville,11510,432180.0,2002-2018
2693,15037,2001,1,3,2,1,2178,2294,attached,438,0,True,False,True,True,3878,Burgess Brooks,,North Erinville,11510,422100.0,1985-2001
2694,15038,2003,2,3,2,1,1752,1851,attached,432,0,True,True,True,True,3945,Flores Road,,North Erinville,11510,459897.0,2002-2018
2695,15039,2003,2,3,2,1,1904,2000,attached,475,0,True,False,True,True,86446,Flores Road,,North Erinville,11510,346498.0,2002-2018
2696,15040,2012,2,3,3,0,1915,2005,attached,448,0,False,False,True,True,9664,Amanda Alley,,Port Andrealand,11295,427138.0,2002-2018
2697,15043,2011,1,4,2,0,1993,2082,attached,424,0,False,False,True,True,59431,Stevens Spur,,North Erinville,11510,466198.0,2002-2018
2698,15047,2007,2,5,2,1,3680,4462,attached,578,0,True,False,True,True,27482,Villanueva Ferry,,North Erinville,11510,503998.0,2002-2018
2699,15048,2006,1,3,2,1,2558,2828,attached,574,0,True,False,True,True,312,Joseph Spurs,,North Erinville,11510,448561.0,2002-2018
2700,15049,2004,1,3,2,1,2560,2825,attached,579,0,True,True,True,True,3574,Joseph Spurs,,North Erinville,11510,521643.0,2002-2018
2701,15066,2010,2,4,2,1,2159,2280,attached,452,0,True,False,True,True,771,Thompson Cliff,,Port Andrealand,11295,434696.0,2002-2018
2702,15067,2012,2,3,2,1,1750,1782,attached,440,0,False,False,True,True,5326,Thompson Cliff,,Port Andrealand,11295,403196.0,2002-2018
2703,15068,2010,2,3,2,1,1645,1734,attached,431,0,False,False,True,True,670,Amanda Alley,156.0,Port Andrealand,11295,412016.0,2002-2018
2704,15069,2009,2,3,2,1,1851,1950,attached,489,0,False,False,True,True,4190,Amanda Alley,,Port Andrealand,11295,400676.0,2002-2018
2705,15070,2006,2,3,2,1,1750,1787,attached,436,0,False,False,True,True,6737,John Highway,957.0,Port Andrealand,11295,395644.0,2002-2018
2706,15071,2005,2,4,2,1,2776,2907,attached,636,0,True,False,True,True,1861,Michael Square,,Port Andrealand,11295,503366.0,2002-2018
2707,15072,2006,2,4,2,1,3025,3173,attached,757,0,True,False,True,True,843,Harper Curve,,Port Andrealand,11295,535499.0,2002-2018
2708,15073,2008,2,4,2,1,3022,3179,attached,751,0,True,False,True,True,48,Harper Curve,,Port Andrealand,11295,585898.0,2002-2018
2709,15074,2008,2,6,4,0,3729,3954,attached,770,0,True,False,True,True,7986,Brown Views,,Port Andrealand,11295,667797.0,2002-2018
2710,15075,2008,2,3,2,1,2656,2867,attached,700,0,True,False,True,True,335,Jessica Roads,,Port Andrealand,11295,497696.0,2002-2018
2711,15076,2011,2,4,2,1,2326,2636,attached,442,0,True,False,True,True,984,Robinson Parks,,Port Andrealand,11295,524160.0,2002-2018
2712,15077,2005,2,4,2,1,2651,2707,attached,497,0,True,False,True,True,2319,Ashley Circle,,Port Andrealand,11295,529197.0,2002-2018
2713,15078,2003,3,4,2,1,2709,2726,attached,462,0,True,False,True,True,21761,Ford Parkways,,Port Andrealand,11295,491396.0,2002-2018
2714,15079,2008,3,3,2,1,1412,1409,attached,404,0,True,False,True,True,255,Becky Tunnel,582.0,Port Andrealand,11295,359101.0,2002-2018
2715,15080,2003,2,4,3,0,3619,3715,attached,601,0,True,False,True,True,8903,Catherine Locks,,Port Andrealand,11295,723238.0,2002-2018
2716,15081,2002,2,4,2,1,3398,3396,attached,595,0,True,False,True,True,195,Henderson Pines,,Port Andrealand,11295,585897.0,2002-2018
2717,15082,2005,2,4,4,0,3263,3337,attached,586,0,True,False,True,True,59103,Mcdaniel Prairie,,Port Andrealand,11295,554404.0,2002-2018
2718,15083,2002,2,4,3,0,3399,3530,attached,669,0,True,True,True,True,9448,Amanda View,,Port Andrealand,11295,774897.0,2002-2018
2719,15084,2003,2,4,3,0,3609,3729,attached,673,0,True,True,True,True,21900,Jones Glens,,Port Andrealand,11295,812703.0,2002-2018
2720,15085,2001,2,4,2,1,2673,2712,attached,404,0,True,False,True,True,1113,Phillips Underpass,,Port Andrealand,11295,526676.0,1985-2001
2721,15086,2004,2,4,2,1,2719,2809,attached,605,0,True,True,True,True,1695,Daniels Fort,,Port Andrealand,11295,668434.0,2002-2018
2722,15087,1998,2,6,4,0,3226,3287,attached,681,0,True,True,True,True,67107,Miranda Cliff,,Port Andrealand,11295,642597.0,1985-2001
2723,15088,2002,2,4,2,1,2650,2718,attached,498,0,True,False,True,True,241,Price Port,,Port Andrealand,11295,534237.0,2002-2018
2724,15089,1999,1,4,2,1,1948,2000,attached,630,0,True,False,True,True,6397,Joel Cliffs,,Port Andrealand,11295,495410.06,1985-2001
2725,15090,1999,2,6,3,0,3597,3621,attached,600,0,True,True,True,True,398,Ward Plains,,Port Andrealand,11295,667804.0,1985-2001
2726,15091,1998,1,5,2,0,2611,2698,attached,422,0,True,False,True,True,82654,Richardson Pines,,Port Andrealand,11295,642601.0,1985-2001
2727,15092,1999,1,4,2,0,2436,2517,attached,604,0,True,True,True,True,456,Jonathan Forks,,Port Andrealand,11295,516599.0,1985-2001
2728,15093,1999,2,5,3,0,2784,2857,attached,604,0,True,False,True,True,70789,Molly Fords,,Port Andrealand,11295,532352.0,1985-2001
2729,15094,1995,2,4,2,1,2688,2694,attached,526,0,True,True,True,True,201,Edward Pine,,Port Andrealand,11295,548104.0,1985-2001
2730,15099,2008,3,2,2,0,1345,1338,attached,404,0,True,False,True,True,46498,Michael Garden,2987.0,Port Andrealand,11295,318781.0,2002-2018
2731,15101,2008,3,3,2,0,1588,1585,attached,462,0,False,False,True,True,4924,Elizabeth Dam,1136.0,Port Andrealand,11295,347760.0,2002-2018
2734,15104,2007,3,3,2,0,1585,1583,attached,464,0,False,False,True,True,18154,Alexa Isle,,Port Andrealand,11295,333904.0,2002-2018
2735,15105,2010,2,3,2,1,1813,1929,attached,406,0,True,False,True,True,69892,Lynch Summit,,Port Andrealand,11295,466199.0,2002-2018
2736,15108,2007,2,4,2,1,2275,2347,attached,468,0,True,False,True,True,33083,Woodard Junction,,Port Andrealand,11295,440996.0,2002-2018
2737,15109,2007,2,4,2,1,2277,2302,attached,467,0,True,False,True,True,310,Madison Wells,,Port Andrealand,11295,443520.0,2002-2018
2738,15110,2006,2,5,3,1,3252,3325,attached,607,0,True,True,True,True,1774,Margaret Rest,,Port Andrealand,11295,595979.0,2002-2018
2739,15111,2004,1,3,2,0,2146,2178,attached,472,0,True,False,True,True,870,Patty Burgs,,Port Andrealand,11295,422102.0,2002-2018
2740,15112,2005,1,4,2,1,2939,2927,attached,447,0,True,False,True,True,3011,Adams Club,,Port Andrealand,11295,598502.0,2002-2018
2741,15113,1999,2,6,3,0,2579,2627,attached,418,0,True,False,True,True,48946,Margaret Loaf,,Port Andrealand,11295,516602.0,1985-2001
2742,15114,1997,2,4,2,1,2454,2454,attached,676,0,True,False,True,True,793,Danielle Stravenue,,Port Andrealand,11295,522899.0,1985-2001
2743,15115,1994,2,4,2,1,1893,1894,attached,613,0,True,False,True,True,118,Collins Street,,Port Andrealand,11295,442263.0,1985-2001
2744,15116,1993,2,3,2,0,1756,1821,attached,534,0,True,False,True,True,8029,Allison Summit,,Port Andrealand,11295,453597.0,1985-2001
2745,15117,1993,2,3,2,0,1337,1377,attached,474,0,False,False,True,True,650,William Square,,Port Andrealand,11295,340197.0,1985-2001
2746,15118,1993,1,3,2,0,1331,1393,attached,469,0,True,False,True,True,849,Valerie Underpass,,Port Andrealand,11295,398164.0,1985-2001
2747,15119,1998,2,5,2,1,3090,3107,attached,573,0,True,False,True,True,54,Goodman Rapids,,Port Andrealand,11295,592203.0,1985-2001
2748,15120,2001,2,3,2,1,2186,2218,attached,410,0,True,False,True,True,7190,Tammy Glen,,Port Andrealand,11295,456119.0,1985-2001
2749,15121,1997,2,2,2,0,1550,1601,attached,457,0,False,False,True,True,1386,Krueger Meadow,,Port Andrealand,11295,413280.0,1985-2001
2750,15122,1999,2,4,2,1,2267,2314,attached,586,0,True,True,True,True,72779,Mitchell Crescent,,Port Andrealand,11295,520376.0,1985-2001
2751,15123,2000,2,4,2,1,2257,2308,attached,593,0,True,True,True,True,72779,Mitchell Crescent,,Port Andrealand,11295,453601.0,1985-2001
2752,15124,1993,1,3,2,0,1752,2004,attached,480,0,True,True,True,True,7148,Kristy Lodge,,Port Andrealand,11295,466196.0,1985-2001
2753,15125,1992,2,3,2,1,1556,1559,attached,495,0,True,False,True,True,7756,Kristy Lodge,,Port Andrealand,11295,441002.0,1985-2001
2754,15126,1997,2,4,2,1,2083,2424,attached,525,0,True,False,True,True,552,Jessica Cove,,Port Andrealand,11295,425882.0,1985-2001
2755,15127,1992,2,3,2,0,1483,1512,detached,471,0,True,True,True,True,732,David Summit,,Port Andrealand,11295,422096.0,1985-2001
